Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
2.744,1.05,13.91,14.42,1.000,0.00,0.00,1660,1646,1,90,37.85,-1.92,142,175.53,3.06,1.000,9.38,-8.59,14.00,24.3,14.65,162,14.00,3.64,86,2.36,2159,23.1,0.00,0
2.761,1.03,13.91,14.42,1.000,0.00,0.00,1709,1646,1,90,38.37,-1.88,142,175.91,3.07,1.000,9.38,-8.59,13.99,24.3,14.65,162,14.00,4.15,86,2.38,2180,23.1,0.00,0
2.784,1.05,13.95,14.42,1.000,0.00,0.00,1700,1646,1,90,38.73,-1.80,142,176.35,3.06,1.000,9.38,-8.59,13.95,24.3,14.65,162,14.00,4.15,86,2.38,2191,23.1,0.00,0
2.800,1.05,13.91,14.42,1.000,0.00,0.00,1658,1699,1,90,39.50,-1.75,142,176.15,3.11,1.000,9.38,-8.59,13.89,24.3,14.65,162,14.00,3.79,86,2.40,2235,23.1,0.00,0
2.826,1.05,13.91,14.42,1.000,0.00,0.00,1738,1699,1,90,40.21,-1.82,142,176.00,3.02,1.000,9.38,-8.59,13.88,24.3,14.65,162,14.00,3.79,86,2.40,2267,23.1,0.00,0
2.840,1.05,13.91,14.42,1.000,0.00,0.00,1739,1699,1,90,40.74,-1.95,142,176.40,3.02,1.000,9.38,-8.59,13.90,24.7,14.65,162,14.00,4.36,86,2.42,2299,22.7,0.00,0
2.865,1.05,13.91,14.42,1.000,0.00,0.00,1683,1699,1,90,41.07,-2.04,142,176.31,3.15,1.000,9.38,-8.59,13.84,24.7,14.65,162,14.00,4.36,86,2.42,2317,22.7,0.00,0
2.879,1.05,13.91,14.42,1.000,0.00,0.00,1768,1699,1,90,41.64,-2.11,142,176.65,3.26,1.000,8.59,-8.59,13.79,24.7,14.65,162,14.50,4.50,86,2.42,2359,22.7,0.00,0
2.903,1.05,13.91,14.42,1.000,0.00,0.00,1697,1699,1,90,41.92,-1.86,142,177.60,3.48,1.000,8.59,-8.59,13.76,24.7,14.65,162,14.50,4.50,86,2.42,2391,22.7,0.00,0
2.916,1.05,13.91,14.42,1.000,0.00,0.00,1760,1699,1,90,42.67,-2.06,142,177.48,3.20,1.000,8.59,-8.59,13.75,24.7,14.65,162,14.50,4.63,86,2.42,2410,22.7,0.00,0
2.944,1.05,13.91,14.42,1.000,0.00,0.00,1695,1699,1,90,43.00,-2.04,142,177.94,3.58,1.000,8.59,-8.59,13.72,24.7,14.65,162,14.50,4.63,86,2.42,2426,22.7,0.00,0
2.966,1.06,13.91,14.42,1.000,0.00,0.00,1699,1765,1,90,44.03,-2.30,142,178.93,3.50,1.000,7.81,-8.59,13.66,24.7,14.65,162,15.00,4.71,86,2.44,2452,22.7,0.00,0
2.983,1.06,13.81,14.25,1.000,0.00,0.00,1699,1765,1,90,44.27,-2.19,142,177.76,3.62,1.000,7.81,-8.59,13.63,24.7,14.65,162,15.00,4.71,86,2.44,2471,22.7,0.00,0
3.008,1.07,13.81,14.31,1.000,0.00,0.00,1743,1765,1,90,44.85,-2.21,142,177.16,3.62,1.000,7.81,-8.59,13.54,24.7,14.65,162,14.50,4.77,86,2.46,2487,22.7,0.00,0
3.022,1.07,13.77,14.25,1.000,0.00,0.00,1832,1765,1,90,45.15,-2.15,142,176.05,3.47,1.000,7.81,-8.59,13.51,24.7,14.65,162,14.50,4.77,86,2.46,2496,22.7,0.00,0
3.042,1.07,13.71,14.25,1.000,0.00,0.00,1779,1765,1,90,45.46,-2.15,142,175.46,3.43,1.000,7.03,-8.59,13.31,24.7,14.65,162,14.50,4.79,86,2.46,2507,22.7,0.00,0
3.058,1.07,13.71,14.20,1.000,0.00,0.00,1814,1765,1,90,46.06,-1.80,142,174.31,3.43,1.000,7.03,-8.59,13.26,24.3,14.65,162,14.50,4.79,86,2.46,2518,22.7,0.00,0
3.089,1.09,13.71,14.20,1.000,0.00,0.00,1782,1765,1,90,45.69,-2.16,142,173.76,3.00,1.000,6.25,-8.59,13.24,24.3,14.65,162,14.50,4.30,86,2.46,2518,22.7,0.00,0
3.105,1.09,13.68,14.20,1.000,0.00,0.00,1810,1765,1,90,46.10,-2.23,142,170.32,3.14,1.000,6.25,-8.59,13.09,23.9,14.65,162,14.50,4.30,86,2.46,2537,22.7,0.00,0
3.122,1.09,13.68,14.15,1.000,0.00,0.00,1857,1765,1,90,46.73,-2.02,142,170.24,3.14,1.000,5.47,-8.59,13.11,23.9,14.65,162,14.50,4.35,86,2.48,2554,22.4,0.00,0
3.147,1.09,13.58,14.09,1.000,0.00,0.00,1808,1765,1,90,47.12,-2.20,142,170.68,3.07,1.000,5.47,-8.59,12.97,24.3,14.65,162,14.50,4.35,86,2.48,2590,22.4,0.00,0
3.161,1.09,13.55,14.09,1.000,0.00,0.00,1839,1818,1,90,47.68,-2.33,142,172.23,3.47,1.000,4.69,-8.59,12.99,24.3,14.65,162,13.50,4.97,86,2.46,2603,22.7,0.00,0
3.181,1.09,13.55,14.04,1.000,0.00,0.00,1815,1818,1,90,48.38,-2.06,142,173.79,3.47,1.000,4.69,-8.59,12.98,24.3,14.65,162,13.50,4.97,86,2.46,2627,22.7,0.00,0
3.209,1.10,13.55,14.04,1.000,0.00,0.00,1838,1818,1,90,49.47,-1.86,142,174.80,3.35,1.000,4.69,-8.59,12.93,24.7,14.65,162,14.50,5.07,86,2.50,2655,22.7,0.00,0
3.223,1.10,13.45,13.94,1.000,0.00,0.00,1826,1818,1,90,49.96,-2.20,142,175.24,3.59,1.000,4.69,-8.59,12.88,24.7,14.65,162,14.50,5.07,86,2.50,2681,22.7,0.00,0
3.240,1.11,13.36,13.94,1.000,0.00,0.00,1835,1818,1,90,50.87,-2.30,142,175.10,3.78,1.000,4.69,-8.59,12.82,24.7,14.65,162,14.50,4.60,86,2.50,2714,23.1,0.00,0
3.267,1.11,13.36,13.84,1.000,0.00,0.00,1828,1818,1,90,51.18,-2.29,142,175.04,3.78,1.000,4.69,-8.59,12.81,24.7,14.65,162,14.50,4.60,86,2.50,2732,23.1,0.00,0
3.281,1.12,13.26,13.84,1.000,0.00,0.00,1867,1818,1,90,52.15,-1.94,142,174.34,3.77,1.000,3.91,-8.59,12.64,24.7,14.65,162,14.50,5.28,86,2.52,2761,23.1,0.00,0
3.306,1.12,13.26,13.73,1.000,0.00,0.00,1915,1818,1,90,52.73,-1.81,142,173.62,3.41,1.000,3.91,-8.59,12.56,24.3,14.65,162,14.50,5.28,86,2.52,2781,23.1,0.00,0
3.328,1.12,13.26,13.73,1.000,0.00,0.00,1831,1818,1,90,52.94,-1.80,142,172.41,3.20,1.000,3.12,-8.59,12.60,24.3,14.65,162,13.50,5.37,86,2.52,2800,23.1,0.00,0
3.352,1.11,13.20,13.68,1.000,0.00,0.00,1884,1884,1,90,53.09,-2.15,142,169.71,3.32,1.000,2.34,-8.59,12.49,23.9,14.65,162,14.50,5.42,86,2.52,2825,23.1,0.00,0
3.366,1.11,13.23,13.68,1.000,0.00,0.00,1910,1884,1,90,52.94,-2.33,142,169.64,3.48,1.000,2.34,-8.59,12.37,23.9,14.65,162,14.50,5.42,86,2.52,2839,23.1,0.00,0
3.393,1.11,13.23,13.73,1.000,0.00,0.00,1934,1884,1,90,52.98,-2.33,142,168.91,3.48,1.000,2.34,-8.59,12.41,23.9,14.65,162,14.50,5.42,86,2.52,2843,23.1,0.00,0
3.405,1.11,13.16,13.73,1.000,0.00,0.00,1903,1884,1,90,52.94,-2.40,142,168.78,3.54,1.000,1.56,-8.59,12.39,23.9,14.65,162,15.00,4.87,86,2.54,2854,22.7,0.00,0
3.425,1.10,13.19,13.63,1.000,0.00,0.00,1857,1884,1,90,53.03,-2.23,142,169.23,3.54,1.000,1.56,-8.59,12.41,23.9,14.65,162,15.00,4.87,86,2.54,2865,22.7,0.00,0
3.434,1.10,13.19,13.68,1.000,0.00,0.00,1883,1884,1,90,52.86,-2.11,142,170.41,3.40,1.000,1.56,-8.59,12.41,24.3,14.65,162,15.00,5.50,86,2.58,2865,23.1,0.00,0
3.449,1.10,13.19,13.68,1.000,0.00,0.00,1923,1884,1,90,53.24,-2.02,142,170.81,3.26,1.000,1.56,-8.59,12.38,24.3,14.65,162,15.00,5.50,86,2.58,2880,23.1,0.00,0
3.465,1.10,13.19,13.68,1.000,0.00,0.00,1974,1884,1,90,53.34,-2.01,142,171.30,3.31,1.000,1.56,-8.59,12.43,24.3,14.65,162,15.00,5.50,86,2.58,2894,23.1,0.00,0
3.490,1.10,13.13,13.68,1.000,0.00,0.00,1892,1884,1,90,53.66,-1.93,142,171.70,3.25,1.000,0.78,-8.59,12.46,24.3,14.65,162,15.00,4.94,86,2.58,2905,23.1,0.00,0
3.505,1.10,13.13,13.63,1.000,0.00,0.00,1938,1884,1,90,54.03,-1.84,142,172.04,3.18,1.000,0.78,-8.59,12.50,24.3,14.65,162,15.00,4.94,86,2.58,2924,23.1,0.00,0
3.519,1.10,13.13,13.63,1.000,0.00,0.00,1894,1884,1,90,54.41,-1.85,142,171.78,3.17,1.000,0.78,-8.59,12.59,24.3,14.65,162,15.00,5.00,86,2.58,2945,23.1,0.00,0
3.537,1.10,13.13,13.63,1.000,0.00,0.00,1884,1938,1,90,54.42,-1.85,142,171.70,3.17,1.000,0.78,-8.59,12.56,24.3,14.65,162,15.00,5.00,86,2.58,2952,23.1,0.00,0
3.556,1.10,13.06,13.54,1.000,0.00,0.00,1844,1938,1,90,54.94,-1.85,142,171.41,3.17,1.000,1.56,-8.59,12.68,24.3,14.65,162,15.00,5.08,86,2.58,2991,23.1,0.00,0
3.581,1.10,13.06,13.54,1.000,0.00,0.00,1909,1938,1,90,55.45,-1.95,142,170.55,3.13,1.000,1.56,-8.59,12.68,24.3,14.65,162,15.00,5.08,86,2.58,3000,23.1,0.00,0
3.597,1.10,13.00,13.49,1.000,0.00,0.00,1873,1938,1,90,55.73,-1.94,142,170.29,3.18,1.000,2.34,-8.59,12.78,24.3,14.65,162,15.50,5.80,86,2.58,3022,23.1,0.00,0
3.622,1.10,13.00,13.49,1.000,0.00,0.00,1930,1938,1,90,56.05,-1.96,142,169.43,3.11,1.000,2.34,-8.59,12.78,24.3,14.65,162,15.50,5.80,86,2.58,3045,23.1,0.00,0
3.638,1.09,12.93,13.44,1.000,0.00,0.00,1923,1938,1,90,56.24,-1.97,142,169.19,3.11,1.000,2.34,-8.59,12.85,24.3,14.65,162,15.50,5.23,86,2.58,3080,23.1,0.00,0
3.657,1.09,12.96,13.44,1.000,0.00,0.00,1962,1938,1,90,56.53,-2.03,142,168.93,3.10,1.000,2.34,-8.59,12.68,24.3,14.65,162,15.50,5.23,86,2.58,3086,23.1,0.00,0
3.681,1.09,12.89,13.44,1.000,0.00,0.00,1944,1991,1,90,56.97,-2.14,142,166.14,3.08,1.000,1.56,-8.59,12.70,23.9,14.65,162,16.00,5.96,86,2.62,3118,23.5,0.00,0
3.704,1.09,12.89,13.39,1.000,0.00,0.00,1892,1991,1,90,57.21,-2.31,142,165.34,3.08,1.000,1.56,-8.59,12.60,23.9,14.65,162,16.00,5.96,86,2.62,3135,23.5,0.00,0
3.719,1.09,12.83,13.39,1.000,0.00,0.00,1988,1991,1,90,57.17,-2.35,142,163.96,3.16,1.000,1.56,-8.59,12.56,23.9,14.65,162,16.00,5.37,86,2.66,3151,23.1,0.00,0
3.746,1.07,12.85,13.30,1.000,0.00,0.00,1985,1991,1,90,56.93,-2.58,142,163.23,3.24,1.000,1.56,-8.59,12.54,23.9,14.65,162,16.00,5.37,86,2.66,3165,23.1,0.00,0
3.760,1.07,12.85,13.34,1.000,0.00,0.00,1978,1991,1,90,56.93,-2.63,142,163.60,3.24,1.000,0.78,-8.59,12.47,23.9,14.65,162,16.00,5.42,86,2.64,3181,23.1,0.00,0
3.785,1.06,12.85,13.34,1.000,0.00,0.00,1989,1991,1,88,57.15,-2.70,142,163.45,3.42,1.000,0.78,-8.59,12.47,23.9,14.65,162,16.00,5.42,86,2.64,3195,23.1,0.00,0
3.800,1.06,12.88,13.34,1.000,0.00,0.00,1956,1991,1,88,57.17,-2.52,142,162.70,3.41,1.000,0.78,-8.59,12.53,23.9,14.65,162,17.00,5.47,86,2.64,3207,23.1,0.00,0
3.824,1.06,12.81,13.30,1.000,0.00,0.00,2034,1991,1,88,57.20,-2.29,142,160.78,3.08,1.000,0.78,-8.59,12.52,23.5,14.65,162,17.00,5.47,86,2.64,3216,23.1,0.00,0
3.838,1.05,12.81,13.30,1.000,0.00,0.00,1964,1991,1,88,57.43,-2.15,142,157.60,2.64,1.000,0.78,-8.59,12.52,23.1,14.65,162,17.00,5.52,86,2.62,3232,22.7,0.00,0
3.852,1.05,12.81,13.30,1.000,0.00,0.00,1914,1991,1,88,57.15,-2.40,142,152.01,2.38,1.000,0.78,-8.59,12.46,22.7,14.65,162,17.00,5.52,86,2.62,3248,22.7,0.00,0
3.878,1.05,12.80,13.30,1.000,0.00,0.00,2054,1991,1,88,56.93,-2.55,142,147.71,1.96,1.000,0.78,-8.59,12.54,22.4,14.65,162,17.00,5.52,86,2.62,3259,22.7,0.00,0
3.892,1.02,12.83,13.30,1.000,0.00,0.00,2043,1991,1,88,56.19,-2.92,142,137.31,1.76,1.000,0.78,-8.59,12.50,21.2,14.65,162,17.00,5.57,86,2.64,3276,22.0,0.00,0
3.910,1.00,13.04,13.30,1.000,0.00,0.00,1973,1991,1,88,55.21,-3.13,142,132.96,1.47,1.000,0.78,-8.59,12.57,20.0,14.65,162,17.00,5.57,86,2.64,3293,22.0,0.00,0
3.926,0.98,13.22,13.54,1.000,0.00,0.00,2055,1991,1,88,54.20,-2.98,142,120.25,0.33,1.000,-0.78,-8.59,12.55,18.0,14.65,162,18.00,5.62,86,2.56,3306,20.4,0.00,0
3.941,0.96,13.43,13.68,1.000,0.00,0.00,1989,1938,1,88,53.02,-3.51,142,100.00,-0.69,1.000,-0.78,-8.59,12.57,16.1,14.65,162,18.00,5.62,86,2.56,3317,20.4,0.00,0
3.958,0.88,13.97,13.89,1.000,0.00,0.00,1996,1831,1,88,47.86,-4.14,142,90.00,-1.45,1.000,-2.34,-8.59,12.52,11.4,14.65,162,19.50,4.96,86,2.42,3328,17.6,0.00,0
3.988,0.78,14.45,14.25,1.000,0.00,0.00,1923,1672,1,88,40.68,-4.57,142,80.00,-1.21,1.000,-2.34,-8.59,12.59,6.7,14.65,162,19.50,4.96,86,2.42,3339,17.6,0.00,0
4.002,0.70,14.45,14.47,1.000,0.00,0.00,1861,1553,1,88,36.46,-5.11,142,70.00,-1.37,1.000,-7.03,-8.59,12.64,1.2,14.65,162,24.50,4.28,86,2.26,3345,15.7,0.00,0
4.021,0.63,14.45,14.47,1.000,0.00,0.00,1763,1447,1,88,35.39,-5.08,142,65.00,-1.37,1.000,-7.03,-8.59,12.74,0.0,14.65,162,24.50,4.28,86,2.26,3346,15.7,0.00,0
4.039,0.58,14.47,14.47,1.000,0.00,0.00,1610,544,1,88,30.11,-6.01,142,50.00,-2.10,1.000,-6.25,-8.59,13.01,0.0,14.65,162,26.50,2.86,86,2.10,3342,13.7,0.00,0
4.069,0.50,14.47,14.47,1.000,0.00,0.00,1521,544,1,88,28.23,-6.52,142,45.00,-1.95,1.000,-6.25,-8.59,13.17,0.0,14.65,162,26.50,2.86,86,2.10,3333,13.7,0.00,0
4.091,0.47,14.48,14.53,1.000,0.00,0.00,1422,544,1,88,25.60,-7.45,142,30.00,-2.32,1.000,-5.47,-8.59,13.73,0.0,14.65,162,26.50,2.13,86,1.94,3319,11.4,0.00,0
4.118,0.41,14.48,14.53,1.000,0.00,0.00,1299,544,1,88,22.31,-7.91,142,19.66,-2.43,1.000,-1.56,-8.59,14.47,0.0,14.65,162,26.00,2.11,86,1.68,3300,9.0,0.00,0
4.131,0.37,14.55,14.59,1.000,0.00,0.00,1230,544,1,88,20.53,-8.78,142,0.00,-1.67,1.000,-1.56,-8.59,14.72,0.0,14.65,162,26.00,2.11,86,1.68,3293,9.0,0.00,0
4.150,0.35,14.53,14.59,1.000,0.00,0.00,1169,544,1,88,19.23,-9.02,142,0.00,-2.75,1.000,-1.56,-8.59,15.02,0.0,14.65,162,26.00,2.11,86,1.68,3299,9.0,0.00,0
4.164,0.31,14.52,14.59,1.000,0.00,0.00,1088,544,1,88,17.59,-9.67,142,0.00,-2.50,1.000,0.78,-8.59,16.09,0.0,14.65,162,25.50,2.11,86,1.48,3301,7.1,0.00,0
4.179,0.30,14.50,14.53,1.000,0.00,0.00,1038,544,1,88,16.14,-10.18,142,0.00,-1.63,1.000,0.78,-8.59,16.01,0.0,14.65,162,25.50,2.11,86,1.48,3299,7.1,0.00,0
4.206,0.27,14.50,14.53,1.000,0.00,0.00,1006,544,1,88,14.89,-10.33,142,0.00,-1.63,1.000,4.69,-8.59,16.18,0.0,14.65,162,25.00,2.11,86,1.24,3300,7.1,0.00,0
4.228,0.25,14.49,14.53,1.000,0.00,0.00,937,544,1,88,13.30,-10.61,142,0.00,-1.24,1.000,4.69,-8.59,16.27,0.0,14.65,162,25.00,2.11,86,1.24,3300,7.1,0.00,0
4.252,0.21,14.50,14.53,1.000,0.00,0.00,863,544,1,88,11.61,-11.07,142,0.00,-0.63,1.000,5.47,-8.59,15.99,0.0,14.65,162,24.50,1.41,86,1.12,3289,7.1,0.00,0
4.266,0.19,14.50,14.53,1.000,0.00,0.00,821,544,1,88,11.15,-11.22,142,0.00,-0.54,1.000,5.47,-8.59,15.85,0.0,14.65,162,24.50,1.41,86,1.12,3278,7.1,0.00,0
4.284,0.19,14.51,14.53,1.000,0.00,0.00,791,544,1,88,10.51,-11.56,142,0.00,-0.26,1.000,4.69,-8.59,15.66,0.0,14.65,162,24.00,1.40,86,1.12,3273,7.1,0.00,0
4.301,0.17,14.51,14.53,1.000,0.00,0.00,743,544,1,86,9.78,-11.63,142,0.00,-0.01,1.000,4.69,-8.59,15.35,0.0,14.65,162,24.00,1.40,86,1.12,3246,7.1,0.00,0
4.328,0.17,14.59,14.53,1.000,0.00,0.00,711,544,1,86,9.34,-11.58,142,0.00,-0.05,1.000,3.91,-8.59,15.15,0.0,14.65,162,23.50,1.38,86,1.08,3242,7.1,0.00,0
4.342,0.17,14.59,14.64,1.000,0.00,0.00,676,544,1,86,8.86,-11.56,142,0.00,-0.05,1.000,3.91,-8.59,14.92,0.0,14.65,162,23.50,1.38,86,1.08,3221,7.1,0.00,0
4.357,0.16,14.59,14.64,1.000,0.00,0.00,655,544,1,86,8.59,-11.70,142,0.00,-0.07,1.000,2.34,-8.59,14.76,0.0,14.65,162,23.00,1.37,86,1.12,3198,7.1,0.00,0
4.385,0.16,14.59,14.70,1.000,0.00,0.00,630,544,1,86,8.22,-11.74,142,0.00,0.07,1.000,2.34,-8.59,14.67,0.0,14.65,162,23.00,1.37,86,1.12,3184,7.1,0.00,0
4.408,0.14,14.59,14.70,1.000,0.00,0.00,588,544,1,86,7.84,-11.83,142,0.00,0.15,1.000,0.78,-8.59,14.42,0.0,14.65,162,23.00,1.35,86,1.14,3141,7.1,0.00,0
4.422,0.14,14.60,14.76,1.000,0.00,0.00,561,544,1,86,7.65,-11.91,142,0.00,0.23,1.000,0.78,-8.59,14.27,0.0,14.65,162,23.00,1.35,86,1.14,3129,7.1,0.00,0
4.437,0.14,14.60,14.76,1.000,0.00,0.00,533,544,1,86,7.41,-12.00,142,0.00,0.32,1.000,0.00,-8.59,14.21,0.0,14.65,162,22.50,1.32,86,1.12,3081,7.1,0.00,0
4.464,0.14,14.60,14.76,1.000,0.00,0.00,519,544,1,86,7.19,-12.06,142,0.00,0.42,1.000,0.00,-8.59,14.07,0.0,14.65,162,22.50,1.32,86,1.12,3068,7.1,0.00,0
4.493,0.13,14.60,14.76,1.000,0.00,0.00,474,544,1,86,6.99,-12.08,142,0.00,0.49,1.000,-1.56,-8.59,13.97,0.0,14.65,162,22.00,1.30,86,1.04,3024,7.1,0.00,0
4.499,0.13,14.60,14.82,1.000,0.00,0.00,449,544,1,86,6.81,-12.10,142,0.00,0.52,1.000,-1.56,-8.59,13.85,0.0,14.65,162,22.00,1.30,86,1.04,3008,7.1,0.00,0
4.516,0.13,14.60,14.87,1.000,0.00,0.00,411,544,1,86,6.67,-12.12,142,0.00,0.55,1.000,-2.34,-8.59,13.79,0.0,14.65,162,21.50,1.27,86,1.02,2979,6.7,0.00,0
4.532,0.13,14.60,14.87,1.000,0.00,0.00,384,544,1,86,6.57,-12.14,142,0.00,0.58,1.000,-2.34,-8.59,13.70,0.0,14.65,162,21.50,1.27,86,1.02,2949,6.7,0.00,0
4.552,0.13,14.60,14.87,1.000,0.00,0.00,349,544,1,86,6.36,-12.14,142,0.00,0.62,1.000,-3.12,-8.59,13.60,0.0,14.65,162,21.00,1.25,86,1.04,2920,6.7,0.00,0
4.576,0.13,14.60,14.87,1.000,0.00,0.00,353,544,1,86,6.24,-12.11,142,0.00,0.62,1.000,-3.12,-8.59,13.57,0.0,14.65,162,21.00,1.25,86,1.04,2887,6.7,0.00,0
4.595,0.12,14.60,14.93,1.000,0.00,0.00,346,544,1,86,6.10,-12.06,142,0.00,0.60,1.000,-3.91,-8.59,13.48,0.0,14.65,162,20.50,1.22,86,1.02,2833,6.7,0.00,0
4.622,0.12,14.60,14.93,1.000,0.00,0.00,337,544,1,86,5.99,-12.03,142,0.00,0.56,1.000,-3.91,-8.59,13.47,0.0,14.65,162,20.50,1.22,86,1.02,2827,6.7,0.00,0
4.637,0.12,14.60,14.93,1.000,0.00,0.00,355,544,1,86,5.88,-11.99,142,0.00,0.55,1.000,-4.69,-8.59,13.49,0.0,14.65,162,20.00,1.19,86,1.04,2775,6.7,0.00,0
4.665,0.12,14.60,14.93,1.000,0.00,0.00,337,544,1,86,5.80,-11.92,142,0.00,0.43,1.000,-4.69,-8.59,13.41,0.0,14.65,162,20.00,1.19,86,1.04,2739,6.7,0.00,0
4.679,0.12,14.60,14.93,1.000,0.00,0.00,355,544,0,86,5.69,-12.01,142,2.21,0.45,1.000,-5.47,-8.59,13.41,0.0,14.65,162,20.00,1.16,86,1.06,2698,6.7,0.00,0
4.703,0.12,14.60,14.93,1.000,0.00,0.00,362,438,2,86,5.61,-12.15,142,9.34,1.30,1.000,-5.47,-8.59,13.45,1.6,14.65,162,20.00,1.16,86,1.06,2666,6.7,0.00,0
4.728,0.12,14.60,14.93,1.000,0.00,0.00,368,438,2,86,5.60,-12.08,142,15.66,1.30,1.000,-4.69,-8.59,13.44,3.5,14.65,162,20.00,1.13,86,1.12,2643,7.5,0.00,0
4.752,0.13,14.60,14.93,1.000,0.00,0.00,366,438,2,86,5.69,-11.93,142,35.01,2.09,1.000,-5.47,-8.59,13.56,6.7,14.65,162,20.50,1.10,86,1.22,2582,9.8,0.00,0
4.773,0.13,14.60,14.93,1.000,0.00,0.00,332,438,2,86,5.80,-11.95,142,47.95,3.92,1.000,-5.47,-8.59,13.63,9.0,14.65,162,20.50,1.10,86,1.22,2539,9.8,0.00,0
4.790,0.14,14.60,14.93,1.000,0.00,0.00,325,438,2,86,6.20,-11.92,142,84.88,6.00,1.000,-4.69,-8.59,13.81,11.4,14.65,162,21.00,1.07,86,1.38,2499,14.9,0.00,0
4.819,0.17,14.60,14.93,1.000,0.00,0.00,336,438,2,86,6.82,-11.46,142,102.43,6.80,1.000,-4.69,-8.59,13.92,14.1,14.65,162,21.00,1.07,86,1.38,2424,14.9,0.00,0
4.839,0.19,14.58,14.87,1.000,0.00,0.00,351,438,2,86,8.69,-10.65,142,113.35,7.71,1.000,-3.12,-8.59,14.19,15.7,14.65,162,21.50,1.00,86,1.90,2355,17.3,0.00,0
4.855,0.26,14.57,14.87,1.000,0.00,0.00,341,438,2,86,10.01,-10.29,142,118.96,7.35,1.000,-3.12,-8.59,14.25,16.5,14.65,162,21.50,1.00,86,1.90,2296,17.3,0.00,0
4.884,0.31,14.55,14.82,1.000,0.00,0.00,354,438,2,86,11.72,-9.72,142,121.69,7.25,1.000,-3.12,-8.59,14.36,16.9,14.65,162,21.50,1.00,86,1.90,2224,17.3,0.00,0
4.892,0.32,14.57,14.76,1.000,0.00,0.00,362,544,2,86,12.94,-8.83,142,122.68,6.54,1.000,-2.34,-8.59,14.44,16.9,14.65,162,22.00,2.37,86,2.08,2210,17.6,0.00,0
4.902,0.37,14.57,14.70,1.000,0.00,0.00,453,664,2,86,14.61,-8.43,142,127.70,6.63,1.000,-2.34,-8.59,14.48,17.6,14.65,162,22.00,2.37,86,2.08,2132,17.6,0.00,0
4.927,0.43,14.58,14.64,1.000,0.00,0.00,474,783,2,86,15.37,-7.54,142,132.44,6.68,1.000,-2.34,-8.59,14.48,18.0,14.65,162,22.50,2.26,86,2.16,2068,18.4,0.00,0
4.944,0.50,14.58,14.59,1.000,0.00,0.00,660,876,2,86,16.91,-7.39,142,139.43,6.40,1.000,-2.34,-8.59,14.49,19.2,14.65,162,22.50,2.26,86,2.16,1970,18.4,0.00,0
4.964,0.52,14.60,14.59,1.000,0.00,0.00,717,982,2,86,17.69,-6.56,142,139.81,5.97,1.000,-2.34,-8.59,14.53,19.2,14.65,162,22.00,2.52,86,2.22,1944,20.0,0.00,0
4.980,0.58,14.62,14.64,1.000,0.00,0.00,743,1155,2,86,18.85,-5.38,142,139.50,5.88,1.000,-2.34,-8.59,14.60,18.8,14.65,162,22.00,2.52,86,2.22,1890,20.0,0.00,0
5.006,0.63,14.63,14.64,1.000,0.00,0.00,801,1261,2,86,20.25,-4.91,142,139.85,4.52,1.000,-2.34,-8.59,14.73,18.8,14.65,162,20.50,2.40,86,2.30,1867,20.8,0.00,0
5.020,0.67,14.63,14.64,1.000,0.00,0.00,945,1314,2,86,21.37,-4.48,142,140.31,4.12,1.000,-2.34,-8.59,14.91,19.2,14.65,162,20.50,2.40,86,2.30,1860,20.8,0.00,0
5.045,0.70,14.63,14.64,1.000,0.00,0.00,1104,1314,2,86,22.13,-4.17,142,140.85,4.12,1.000,-0.78,-8.59,14.91,19.2,14.65,162,19.50,2.40,86,2.30,1884,21.2,0.00,0
5.059,0.71,14.63,14.64,1.000,0.00,0.00,1220,1367,2,86,23.56,-4.12,142,145.18,3.82,1.000,-0.78,-8.59,15.59,20.0,14.65,162,19.50,2.40,86,2.30,1918,21.2,0.00,0
5.084,0.74,14.63,14.64,1.000,0.00,0.00,1307,1367,2,86,24.35,-3.76,142,148.75,3.84,1.000,1.56,-8.59,15.63,20.4,14.65,162,9.00,2.48,86,2.28,1936,22.4,0.00,0
5.108,0.76,14.63,14.64,1.000,0.00,0.00,1303,1420,2,88,25.83,-3.30,142,158.14,3.60,1.000,1.56,-8.59,15.78,22.0,14.65,162,9.00,2.48,86,2.28,1987,22.4,0.00,0
5.132,0.80,14.63,14.64,1.000,0.00,0.00,1440,1473,2,88,27.71,-3.07,142,163.88,3.53,1.000,2.34,-8.59,15.88,22.7,14.65,162,9.50,2.56,86,2.32,2042,22.0,0.00,0
